district,lon,lat,nearest_stop_dist_m,road_nearest_stop_dist_m,effective_walk_dist_m,cell_population,terrain_penalty,nearest_ramp_dist_m,road_nearest_ramp_dist_m,is_remote_cell,distance_mode,remote_policy
Eastern,114.24433000000028,22.27973000000004,731.2962082590057,731.2962082590057,731.2962082590057,274.1381653866736,1.0,831.196069981775,831.196069981775,False,road_network,exclude_remote
Eastern,114.24533000000028,22.27973000000004,832.7768478499081,832.7768478499081,832.7768478499081,265.16421968467444,1.0,932.6767095726775,932.6767095726775,False,road_network,exclude_remote
Eastern,114.24633000000028,22.27973000000004,934.7204021748475,934.7204021748475,934.7204021748475,257.4275281605601,1.0,1034.620263897617,1034.620263897617,False,road_network,exclude_remote
Eastern,114.24733000000029,22.27973000000004,1036.9319858386382,1036.9319858386382,1036.9319858386382,250.70088456308807,1.0,1136.8318475614074,1136.8318475614074,False,road_network,exclude_remote
Eastern,114.2483300000003,22.27973000000004,1139.3124321763853,1139.3124321763853,1139.3124321763853,244.80402397120878,1.0,1239.2122938991547,1239.2122938991547,False,road_network,exclude_remote
Eastern,114.19433000000004,22.28073000000004,158.68636528745913,158.68636528745913,345.38334495917536,292.11681225957443,2.176515571035458,440.4402311728892,440.4402311728892,False,road_network,exclude_remote
Eastern,114.19533000000004,22.28073000000004,260.99359922287596,260.99359922287596,528.1167194422617,267.92830745635973,2.023485330731331,542.747465108306,542.747465108306,False,road_network,exclude_remote
Eastern,114.19633000000005,22.28073000000004,398.3218325089809,398.3218325089809,613.6449856032732,262.98598677700227,1.5405758246742285,472.3350124048978,472.3350124048978,False,road_network,exclude_remote
Eastern,114.19733000000005,22.28073000000004,319.57784207902444,319.57784207902444,499.9058518054307,276.97030407481407,1.5642694391866354,393.5910219749413,393.5910219749413,False,road_network,exclude_remote
Eastern,114.19833000000006,22.28073000000004,272.18101702943966,272.18101702943966,446.8982405067652,283.11399856699995,1.6419155361537494,346.19419692535655,346.19419692535655,False,road_network,exclude_remote
Eastern,114.19933000000006,22.28073000000004,285.0713501518849,285.0713501518849,455.9557138819203,282.5557226203884,1.5994441870043725,359.08453004780176,359.08453004780176,False,road_network,exclude_remote
Eastern,114.20033000000006,22.28073000000004,348.4011072262238,348.4011072262238,572.7436474582857,266.11415861965247,1.6439202849214594,422.41428712214065,422.41428712214065,False,road_network,exclude_remote
Eastern,114.20133000000007,22.28073000000004,417.05809831166766,417.05809831166766,558.7555947448692,274.89120008139116,1.3397548135543238,491.07127820758456,491.07127820758456,False,road_network,exclude_remote
Eastern,114.20233000000007,22.28073000000004,508.2204614615453,508.2204614615453,714.9870204884835,255.02032714434017,1.4068442235330645,582.2336413574621,582.2336413574621,False,road_network,exclude_remote
Eastern,114.20333000000008,22.28073000000004,603.9253039101346,603.9253039101346,838.1016182123738,244.06979572231123,1.3877570831790897,677.9384838060514,677.9384838060514,False,road_network,exclude_remote
Eastern,114.20433000000008,22.28073000000004,702.0080928866503,702.0080928866503,1079.6742382501636,222.3435145022999,1.5379797600488536,776.0212727825672,776.0212727825672,False,road_network,exclude_remote
Eastern,114.20533000000009,22.28073000000004,1297.431346113577,1297.431346113577,1939.088068275395,185.30243145064782,1.4945592875367815,558.6204070386144,558.6204070386144,False,road_network,exclude_remote
Eastern,114.2063300000001,22.28073000000004,1195.8972466451623,1195.8972466451623,1812.9410824715626,188.6594879349132,1.5159672685570493,457.08630757019966,457.08630757019966,False,road_network,exclude_remote
Eastern,114.2073300000001,22.28073000000004,1095.1433343748586,1095.1433343748586,1879.1126539250797,182.05468119622148,1.7158600111443265,356.332395299896,356.332395299896,False,road_network,exclude_remote
Eastern,114.2083300000001,22.28073000000004,996.087850743106,996.087850743106,1703.9879879786438,188.35385581167935,1.7106804251326095,257.27691166814327,257.27691166814327,False,road_network,exclude_remote
Eastern,114.20933000000011,22.28073000000004,901.8563087865125,901.8563087865125,1766.6984213374171,183.29559453829245,1.9589577675789482,163.04536971154977,163.04536971154977,False,road_network,exclude_remote
Eastern,114.21033000000011,22.28073000000004,829.0878788853212,829.0878788853212,1405.9977572846333,201.34130394424318,1.6958368263385382,90.27693981035851,90.27693981035851,False,road_network,exclude_remote
Eastern,114.21133000000012,22.28073000000004,843.1651872405994,843.1651872405994,1541.1556880016033,193.5425213252427,1.8278217736257538,104.35424816563676,104.35424816563676,False,road_network,exclude_remote
Eastern,114.21233000000012,22.28073000000004,636.6646873990576,636.6646873990576,995.19353108683,227.64855245030944,1.5631360601330928,807.3847194964793,807.3847194964793,False,road_network,exclude_remote
Eastern,114.21333000000013,22.28073000000004,397.6843728631975,397.6843728631975,634.272225067202,259.6445976624121,1.5949136258501921,568.4044049606192,568.4044049606192,False,road_network,exclude_remote
Eastern,114.21433000000013,22.28073000000004,430.9817349697438,430.9817349697438,663.4811911684932,257.3920860716059,1.539464755310504,601.7017670671655,601.7017670671655,False,road_network,exclude_remote
Eastern,114.21533000000014,22.28073000000004,947.7931177322308,947.7931177322308,1728.3985573548819,185.93245417843434,1.8236031946406122,659.411271226878,659.411271226878,False,road_network,exclude_remote
Eastern,114.21633000000014,22.28073000000004,589.031498491022,589.031498491022,1037.865083072571,221.94954689178604,1.7619857099855758,300.6496519856692,300.6496519856692,False,road_network,exclude_remote
Eastern,114.21733000000015,22.28073000000004,194.7968045873374,194.7968045873374,341.57964018136585,297.98745082477706,1.753517676560337,194.7968045873374,194.7968045873374,False,road_network,exclude_remote
Eastern,114.21833000000015,22.28073000000004,94.22511059384078,94.22511059384078,185.8299255097295,323.45533803637124,1.9721911106133172,94.22511059384078,94.22511059384078,False,road_network,exclude_remote
Eastern,114.21933000000016,22.28073000000004,31.381051894431863,31.381051894431863,48.64350917758694,361.8170243241444,1.7614678806971003,31.381051894431863,31.381051894431863,False,road_network,exclude_remote
Eastern,114.22033000000016,22.28073000000004,90.9048721263317,90.9048721263317,144.0321833872816,344.2207960186536,1.5844275451718164,325.5584532753105,325.5584532753105,False,road_network,exclude_remote
Eastern,114.22133000000017,22.28073000000004,47.661963079193704,47.661963079193704,73.33854782214374,366.54178032763417,1.538722769355651,284.0607210275321,284.0607210275321,False,road_network,exclude_remote
Eastern,114.22233000000017,22.28073000000004,143.20726310423873,143.20726310423873,219.4471062754745,327.6015731083754,1.532374137446798,184.19756045104862,184.19756045104862,False,road_network,exclude_remote
Eastern,114.22333000000017,22.28073000000004,7.704469694419642,7.704469694419642,10.163068867029015,404.30486805466523,1.3191133549905634,156.96970738026798,156.96970738026798,False,road_network,exclude_remote
Eastern,114.22433000000018,22.28073000000004,89.13827691066608,89.13827691066608,119.83890513724462,362.5660802552631,1.3444157694157197,137.59658306038008,137.59658306038008,False,road_network,exclude_remote
Eastern,114.22533000000018,22.28073000000004,363.4639685961178,363.4639685961178,402.5539509420979,309.1694330703166,1.1075484386993446,599.0666986949478,599.0666986949478,False,road_network,exclude_remote
Eastern,114.22633000000019,22.28073000000004,185.44367986223165,185.44367986223165,205.83311665357053,352.5131373842787,1.1099494833498043,236.44332376427565,236.44332376427565,False,road_network,exclude_remote
Eastern,114.2273300000002,22.28073000000004,241.81524366352534,241.81524366352534,262.2705201281076,339.71679801248195,1.0845905169363301,292.81488756556934,292.81488756556934,False,road_network,exclude_remote
Eastern,114.2283300000002,22.28073000000004,117.30198841819463,117.30198841819463,123.9949437948497,382.9286017618666,1.0570574758954123,126.56242408643976,126.56242408643976,False,road_network,exclude_remote
Eastern,114.2293300000002,22.28073000000004,332.04645795909806,332.04645795909806,361.18341639460584,318.0837718332807,1.0877496438739211,586.7409309232053,586.7409309232053,False,road_network,exclude_remote
Eastern,114.23033000000021,22.28073000000004,176.2808542887082,176.2808542887082,168.84711330022543,358.1636202372693,1.0884433277428107,37.36614450452555,37.36614450452555,False,road_network,exclude_remote
Eastern,114.23133000000021,22.28073000000004,19.433856034047135,19.433856034047135,30.279154994071845,379.68099856686183,1.5580621231846266,158.3485658182298,158.3485658182298,False,road_network,exclude_remote
Eastern,114.23233000000022,22.28073000000004,183.01814577213665,183.01814577213665,280.88105143326993,314.2954903013301,1.5347169552410156,313.6862282927233,313.6862282927233,False,road_network,exclude_remote
Eastern,114.23333000000022,22.28073000000004,211.75919742906405,211.75919742906405,335.8086438174935,302.4355760284112,1.5858042904133314,342.42727994965065,342.42727994965065,False,road_network,exclude_remote
Eastern,114.23433000000023,22.28073000000004,387.7503600897885,387.7503600897885,597.011852759353,264.9686247950943,1.5396809757213568,626.9807181081883,626.9807181081883,False,road_network,exclude_remote
Eastern,114.23533000000023,22.28073000000004,348.347395313088,348.347395313088,520.6258349544223,275.6255265368295,1.4945592875367815,623.364497853961,623.364497853961,False,road_network,exclude_remote
Eastern,114.23633000000024,22.28073000000004,432.4914196085673,432.4914196085673,644.6425559850952,260.4723638713974,1.4905325903772575,707.5085221494403,707.5085221494403,False,road_network,exclude_remote
Eastern,114.23733000000024,22.28073000000004,728.5856721468435,728.5856721468435,992.7140290292691,232.81710463724394,1.362522029981934,653.7718105482583,653.7718105482583,False,road_network,exclude_remote
Eastern,114.23833000000025,22.28073000000004,477.1578442273725,477.1578442273725,648.6177432690349,263.4782432487806,1.359335807041578,577.0577059501418,577.0577059501418,False,road_network,exclude_remote
Eastern,114.23933000000025,22.28073000000004,439.5135695586272,439.5135695586272,526.6314220977993,284.88828151397996,1.1982142499642467,539.4134312813965,539.4134312813965,False,road_network,exclude_remote
Eastern,114.24033000000026,22.28073000000004,459.75844733629606,459.75844733629606,553.7812667728926,280.9489721783561,1.2045048220023729,559.6583090590653,559.6583090590653,False,road_network,exclude_remote
Eastern,114.24133000000026,22.28073000000004,526.3673760733675,526.3673760733675,549.9072407541324,290.9802178851403,1.0447213595499958,626.2672377961369,626.2672377961369,False,road_network,exclude_remote
Eastern,114.24233000000027,22.28073000000004,591.1655468113878,591.1655468113878,591.1655468113878,289.27378514466994,1.0,691.0654085341571,691.0654085341571,False,road_network,exclude_remote
Eastern,114.24333000000027,22.28073000000004,673.989663848628,673.989663848628,673.989663848628,279.8912085118165,1.0,773.8895255713974,773.8895255713974,False,road_network,exclude_remote
Eastern,114.24433000000028,22.28073000000004,765.0897465691978,765.0897465691978,765.0897465691978,270.9899095866191,1.0,864.9896082919672,864.9896082919672,False,road_network,exclude_remote
Eastern,114.24533000000028,22.28073000000004,860.3670412695108,860.3670412695108,860.3670412695108,262.95590262486803,1.0,960.2669029922802,960.2669029922802,False,road_network,exclude_remote
Eastern,114.24633000000028,22.28073000000004,957.9798846069436,957.9798846069436,957.9798846069436,255.81390743296038,1.0,1057.879746329713,1057.879746329713,False,road_network,exclude_remote
Eastern,114.19433000000004,22.281730000000042,155.26506872477339,155.26506872477339,344.8955009111862,291.81841376580303,2.2213335152838294,323.3728843211758,323.3728843211758,False,road_network,exclude_remote
Eastern,114.19533000000004,22.281730000000042,232.87576903820684,232.87576903820684,515.7056035972626,268.5824245347754,2.214509503187741,307.2439623078145,307.2439623078145,False,road_network,exclude_remote
Eastern,114.19633000000005,22.281730000000042,352.7967285545867,352.7967285545867,601.2952177188429,261.8609138560416,1.7043673284113434,426.8099084505036,426.8099084505036,False,road_network,exclude_remote
Eastern,114.19733000000005,22.281730000000042,256.8258332899095,256.8258332899095,374.40607402790005,298.9465672955382,1.4578209256903838,330.8390131858264,330.8390131858264,False,road_network,exclude_remote
Eastern,114.19833000000006,22.281730000000042,168.2738995036517,168.2738995036517,243.5199130676018,325.14385162248766,1.4471639023395735,242.2870793995686,242.2870793995686,False,road_network,exclude_remote
Eastern,114.19933000000006,22.281730000000042,199.34487360382118,199.34487360382118,304.75289353371886,309.73130723359145,1.5287721626560913,273.35805349973805,273.35805349973805,False,road_network,exclude_remote
Eastern,114.20033000000006,22.281730000000042,275.87139793223787,275.87139793223787,442.20199936351395,284.5351885207185,1.6029280406667303,349.88457782815476,349.88457782815476,False,road_network,exclude_remote
Eastern,114.20133000000007,22.281730000000042,375.470928146149,375.470928146149,553.2643311257976,271.8187752489818,1.473521089522127,449.4841080420659,449.4841080420659,False,road_network,exclude_remote
Eastern,114.20233000000007,22.281730000000042,403.9450234362635,403.9450234362635,568.2877228462356,271.6240211595047,1.4068442235330645,477.95820333218035,477.95820333218035,False,road_network,exclude_remote
Eastern,114.20333000000008,22.281730000000042,502.3179420920873,502.3179420920873,598.2710421107953,275.9976929128456,1.1910206504252587,576.3311219880042,576.3311219880042,False,road_network,exclude_remote
Eastern,114.20433000000008,22.281730000000042,571.6604799049753,571.6604799049753,879.2022477136665,237.02799879528578,1.5379797600488536,645.6736598008922,645.6736598008922,False,road_network,exclude_remote
Eastern,114.20533000000009,22.281730000000042,1292.1834113993834,1292.1834113993834,1555.2096645306895,210.82199370707156,1.2035517952102937,553.3724723244208,553.3724723244208,False,road_network,exclude_remote
Eastern,114.2063300000001,22.281730000000042,1189.4693064156627,1189.4693064156627,1803.1965354794002,188.98505631021143,1.5159672685570493,450.6583673406999,450.6583673406999,False,road_network,exclude_remote
Eastern,114.2073300000001,22.281730000000042,1086.8604090113845,1086.8604090113845,1931.50938385803,179.38860139964,1.7771457749711796,348.0494699364219,348.0494699364219,False,road_network,exclude_remote
Eastern,114.2083300000001,22.281730000000042,984.4885765075594,984.4885765075594,1684.1453365981492,189.11176484589356,1.7106804251326095,245.6776374325967,245.6776374325967,False,road_network,exclude_remote
Eastern,114.20933000000011,22.281730000000042,882.860125440968,882.860125440968,1922.8212203146284,176.696167241265,2.177945480722922,144.04918636600524,144.04918636600524,False,road_network,exclude_remote
Eastern,114.21033000000011,22.281730000000042,786.9402773052768,786.9402773052768,1316.5715460281838,194.96423000199124,1.9011659114724657,48.1293382303141,48.1293382303141,False,road_network,exclude_remote
Eastern,114.21133000000012,22.281730000000042,809.918581794141,809.918581794141,1484.5253682064936,185.81481493114197,2.0828768268931706,71.10764271917829,71.10764271917829,False,road_network,exclude_remote
Eastern,114.21233000000012,22.281730000000042,451.0283602280385,451.0283602280385,671.1509430602682,257.6142393230097,1.4880459905468837,402.4604065032294,402.4604065032294,False,road_network,exclude_remote
Eastern,114.21333000000013,22.281730000000042,294.83712069994436,294.83712069994436,438.90226026202305,287.5583906433263,1.4886261920482318,531.5614891333737,531.5614891333737,False,road_network,exclude_remote
Eastern,114.21433000000013,22.281730000000042,322.03152941075007,322.03152941075007,570.4391914730037,264.7608394824488,1.771376835419772,558.7558978441793,558.7558978441793,False,road_network,exclude_remote
Eastern,114.21533000000014,22.281730000000042,512.1395830569325,512.1395830569325,863.5310376406512,236.06335455141743,1.6861243813381557,223.75773655157968,223.75773655157968,False,road_network,exclude_remote
Eastern,114.21633000000014,22.281730000000042,479.8635550950693,479.8635550950693,858.1855797662304,235.48576974912703,1.7883949940649462,191.48170858971645,191.48170858971645,False,road_network,exclude_remote
Eastern,114.21733000000015,22.281730000000042,413.7158175458918,413.7158175458918,675.3908450268495,254.55226067215327,1.6324994510318214,125.33397104053903,125.33397104053903,False,road_network,exclude_remote
Eastern,114.21833000000015,22.281730000000042,122.06446491785519,122.06446491785519,212.60086703750736,323.01216944957935,1.7417097365771421,122.06446491785519,122.06446491785519,False,road_network,exclude_remote
Eastern,114.21933000000016,22.281730000000042,83.70298081589763,83.70298081589763,150.14719220362431,335.73771998085283,1.793809380980934,83.70298081589763,83.70298081589763,False,road_network,exclude_remote
Eastern,114.22033000000016,22.281730000000042,22.87690322429148,22.87690322429148,34.38125383989227,381.52425150679807,1.5028805910838963,253.85425929212676,253.85425929212676,False,road_network,exclude_remote
Eastern,114.22133000000017,22.281730000000042,70.01685666597751,70.01685666597751,105.96187399280745,357.85095809380397,1.5133766215514255,150.00696884338663,150.00696884338663,False,road_network,exclude_remote
Eastern,114.22233000000017,22.281730000000042,97.7041517804167,97.7041517804167,92.90562761237321,387.4218276790441,1.080553639823964,17.714039603007574,17.714039603007574,False,road_network,exclude_remote
Eastern,114.22333000000017,22.281730000000042,148.41223136297035,148.41223136297035,198.4828808542845,340.66075123788625,1.3373754914368,149.4145154766617,149.4145154766617,False,road_network,exclude_remote
Eastern,114.22433000000018,22.281730000000042,232.50246581566918,232.50246581566918,254.10560271912598,341.10629625175375,1.0929157324317758,304.1176808563569,304.1176808563569,False,road_network,exclude_remote
Eastern,114.22533000000018,22.281730000000042,296.0043568245445,296.0043568245445,329.0397633100219,322.8976653535522,1.1116044602852213,367.6195718652322,367.6195718652322,False,road_network,exclude_remote
Eastern,114.22633000000019,22.281730000000042,452.42365467481034,452.42365467481034,491.43016584836386,296.2427106433774,1.0862167810425172,688.0263847736403,688.0263847736403,False,road_network,exclude_remote
Eastern,114.2273300000002,22.281730000000042,95.7561912407832,95.7561912407832,103.91266041772404,387.5991608471062,1.0851795489278708,95.7561912407832,95.7561912407832,False,road_network,exclude_remote
Eastern,114.2283300000002,22.281730000000042,50.21782923972594,50.21782923972594,44.85046054615218,417.7308748131322,1.0149071198499986,59.47810001060721,59.47810001060721,False,road_network,exclude_remote
Eastern,114.2293300000002,22.281730000000042,96.1022488180265,96.1022488180265,101.58560056345596,391.2891029698666,1.0570574758954123,142.5500814819179,142.5500814819179,False,road_network,exclude_remote
Eastern,114.23033000000021,22.281730000000042,11.44582209718211,11.44582209718211,11.140918430046213,425.0307154017995,1.106092203085597,57.89365476107354,57.89365476107354,False,road_network,exclude_remote
Eastern,114.23133000000021,22.281730000000042,118.49590718080911,118.49590718080911,130.91758444204092,376.0823052967265,1.1048279012901092,85.4721993659171,85.4721993659171,False,road_network,exclude_remote
Eastern,114.23233000000022,22.281730000000042,31.182742096453445,31.182742096453445,37.49933229246106,403.1530169254756,1.2025668613898466,161.85082461704008,161.85082461704008,False,road_network,exclude_remote
Eastern,114.23333000000022,22.281730000000042,177.84620386977542,177.84620386977542,270.9266021110643,316.6746937167616,1.523375794455783,335.46381301464635,335.46381301464635,False,road_network,exclude_remote
Eastern,114.23433000000023,22.281730000000042,217.2942152685285,217.2942152685285,284.2922861664034,321.7630897194203,1.3083288287959247,374.9118244133994,374.9118244133994,False,road_network,exclude_remote
Eastern,114.23533000000023,22.281730000000042,404.3049256163638,404.3049256163638,604.2576815768041,265.04054426329253,1.4945592875367815,679.3220281572368,679.3220281572368,False,road_network,exclude_remote
Eastern,114.23633000000024,22.281730000000042,457.61785767071956,457.61785767071956,618.8266981978418,267.1085733546752,1.3522782990761706,732.6349602115926,732.6349602115926,False,road_network,exclude_remote
Eastern,114.23733000000024,22.281730000000042,547.9624759196771,547.9624759196771,746.6109450440051,253.1754542500336,1.362522029981934,822.9795784605501,822.9795784605501,False,road_network,exclude_remote
Eastern,114.23833000000025,22.281730000000042,574.5106146331254,574.5106146331254,794.373023754647,248.08067207215984,1.3826951208933236,674.4104763558946,674.4104763558946,False,road_network,exclude_remote
Eastern,114.23933000000025,22.281730000000042,550.3789987276423,550.3789987276423,659.471959156515,268.5852908744065,1.1982142499642467,650.2788604504116,650.2788604504116,False,road_network,exclude_remote
Eastern,114.24033000000026,22.281730000000042,563.0000437426634,563.0000437426634,680.4979715294321,265.81348466225893,1.2086996778999803,662.8999054654325,662.8999054654325,False,road_network,exclude_remote
Eastern,114.24133000000026,22.281730000000042,628.1828045415857,628.1828045415857,656.2759936066147,278.22019357941934,1.0447213595499958,728.082666264355,728.082666264355,False,road_network,exclude_remote
Eastern,114.24233000000027,22.281730000000042,675.3199251496902,675.3199251496902,675.3199251496902,279.7513023608413,1.0,775.2197868724595,775.2197868724595,False,road_network,exclude_remote
Eastern,114.24333000000027,22.281730000000042,742.2894235213943,742.2894235213943,742.2894235213943,273.0952246624306,1.0,842.1892852441636,842.1892852441636,False,road_network,exclude_remote
Eastern,114.24433000000028,22.281730000000042,821.3489430679367,821.3489430679367,821.3489430679367,266.1059181773966,1.0,921.2488047907061,921.2488047907061,False,road_network,exclude_remote
Eastern,114.19533000000004,22.282730000000043,194.8888808956004,194.8888808956004,398.9139497188757,285.18640827828335,2.0468789593623304,269.25707416520805,269.25707416520805,False,road_network,exclude_remote
Eastern,114.19633000000005,22.282730000000043,678.6378957704792,678.6378957704792,1119.0501296062155,217.8981098439667,1.6489649879273576,678.6378957704792,678.6378957704792,False,road_network,exclude_remote
Eastern,114.19733000000005,22.282730000000043,189.79394164605932,189.79394164605932,255.07925667859752,326.66015210629394,1.3439799735772742,263.8071215419762,263.8071215419762,False,road_network,exclude_remote
Eastern,114.19833000000006,22.282730000000043,111.49335465564468,111.49335465564468,163.08104056511695,344.1608672705747,1.46269740531895,185.50653455156154,185.50653455156154,False,road_network,exclude_remote
Eastern,114.19933000000006,22.282730000000043,75.99470262312033,75.99470262312033,117.66185878468038,352.88016882273234,1.548290271865389,150.0078825190372,150.0078825190372,False,road_network,exclude_remote
Eastern,114.20033000000006,22.282730000000043,145.35831978889476,145.35831978889476,246.93826180650512,316.8570240266463,1.6988244096735285,219.37149968481162,219.37149968481162,False,road_network,exclude_remote
Eastern,114.20133000000007,22.282730000000043,245.83094366799656,245.83094366799656,395.37529475038565,291.7417065143833,1.6083219177011094,319.8441235639134,319.8441235639134,False,road_network,exclude_remote
Eastern,114.20233000000007,22.282730000000043,344.9729745810437,344.9729745810437,576.0590954592994,265.33094964857764,1.6698673168786655,344.9729745810437,344.9729745810437,False,road_network,exclude_remote
Eastern,114.20333000000008,22.282730000000043,443.5361820915241,443.5361820915241,689.6887733959674,254.30529890316964,1.5549774770204643,443.5361820915241,443.5361820915241,False,road_network,exclude_remote
Eastern,114.20433000000008,22.282730000000043,748.8683808073529,748.8683808073529,1190.1644867329974,214.5332450471742,1.589283934581247,1172.1532776941494,1172.1532776941494,False,road_network,exclude_remote
Eastern,114.20533000000009,22.282730000000043,849.1389148033049,849.1389148033049,1129.4690955044912,225.0554316723666,1.3301346526629534,1383.955138341634,1383.955138341634,False,road_network,exclude_remote
Eastern,114.2063300000001,22.282730000000043,1209.9655410075427,1209.9655410075427,1618.9148012639869,201.66880830521205,1.3379842205389674,471.15460193258,471.15460193258,False,road_network,exclude_remote
Eastern,114.2073300000001,22.282730000000043,1113.0203917943816,1113.0203917943816,1905.6649313506286,181.24343182530473,1.7121563498745669,374.20945271941883,374.20945271941883,False,road_network,exclude_remote
Eastern,114.2083300000001,22.282730000000043,1020.3286422526678,1020.3286422526678,1736.85478946512,187.25969788561918,1.7022503510540636,281.51770317770513,281.51770317770513,False,road_network,exclude_remote
Eastern,114.20933000000011,22.282730000000043,937.9218805626341,937.9218805626341,1855.6166533488733,179.91382382463905,1.9784341231443912,199.1109414876714,199.1109414876714,False,road_network,exclude_remote
Eastern,114.21033000000011,22.282730000000043,884.4528422425022,884.4528422425022,1724.1190790725866,184.98957601479609,1.9493623591068316,145.6419031675396,145.6419031675396,False,road_network,exclude_remote
Eastern,114.21133000000012,22.282730000000043,893.5733635138265,893.5733635138265,1712.7418494596543,185.6683190052526,1.9167333309092673,154.7624244388638,154.7624244388638,False,road_network,exclude_remote
Eastern,114.21233000000012,22.282730000000043,460.5415854432629,460.5415854432629,717.9509629348735,251.32773506290246,1.558927544499285,411.9736317184538,411.9736317184538,False,road_network,exclude_remote
Eastern,114.21333000000013,22.282730000000043,196.12690930102193,196.12690930102193,283.68390145589143,316.51003105234327,1.4464302857109943,432.85127773445123,432.85127773445123,False,road_network,exclude_remote
Eastern,114.21433000000013,22.282730000000043,212.7852066272249,212.7852066272249,280.4168421815013,322.1808019248401,1.3178399317616059,449.50957506065424,449.50957506065424,False,road_network,exclude_remote
Eastern,114.21533000000014,22.282730000000043,481.9487742621402,481.9487742621402,825.5436627186314,239.02124783338814,1.712928233882392,193.5669277567874,193.5669277567874,False,road_network,exclude_remote
Eastern,114.21633000000014,22.282730000000043,400.256132231058,400.256132231058,678.4461419584085,253.39523228374986,1.6950299753727651,111.87428572570525,111.87428572570525,False,road_network,exclude_remote
Eastern,114.21733000000015,22.282730000000043,321.90280830273286,321.90280830273286,475.3634359229457,269.69237421367706,1.678101926130742,33.52096179738008,33.52096179738008,False,road_network,exclude_remote
Eastern,114.21833000000015,22.282730000000043,276.89788573904514,276.89788573904514,466.0393888010458,279.6454240376416,1.683073121187541,223.9441605209285,223.9441605209285,False,road_network,exclude_remote
Eastern,114.21933000000016,22.282730000000043,146.0487983749453,146.0487983749453,193.08769812435625,342.8317369692818,1.322076595444831,180.0085916495578,180.0085916495578,False,road_network,exclude_remote
Eastern,114.22033000000016,22.282730000000043,108.8565051039665,108.8565051039665,133.9013881881938,365.3944429324283,1.2300724523564988,142.81629837857898,142.81629837857898,False,road_network,exclude_remote
Eastern,114.22133000000017,22.282730000000043,37.56744681223151,37.56744681223151,42.526096805553024,408.0102796750393,1.1319932658214888,81.35283427694527,81.35283427694527,False,road_network,exclude_remote
Eastern,114.22233000000017,22.282730000000043,91.94332695053674,91.94332695053674,97.70152121404683,392.2245266209895,1.062627647426853,182.39035656833107,182.39035656833107,False,road_network,exclude_remote
Eastern,114.22333000000017,22.282730000000043,31.895611475391377,31.895611475391377,34.70049155174803,416.4792719178926,1.0879393730551528,255.2818149284249,255.2818149284249,False,road_network,exclude_remote
Eastern,114.22433000000018,22.282730000000043,250.4689631766908,250.4689631766908,273.7414703416805,336.3634197693437,1.0929157324317758,298.16810782763594,298.16810782763594,False,road_network,exclude_remote
Eastern,114.22533000000018,22.282730000000043,70.36657942588043,70.36657942588043,77.16463684455441,396.9412555429211,1.0966091783079297,369.11140883500144,369.11140883500144,False,road_network,exclude_remote
Eastern,114.22633000000019,22.282730000000043,53.88883191799103,53.88883191799103,59.229599118028005,404.18641681856263,1.0991071249821234,352.633661327112,352.633661327112,False,road_network,exclude_remote
Eastern,114.2273300000002,22.282730000000043,96.12014440833886,96.12014440833886,100.4187679464217,393.0275537401757,1.0447213595499958,111.4287729927697,111.4287729927697,False,road_network,exclude_remote
Eastern,114.2283300000002,22.282730000000043,50.75271852633338,50.75271852633338,46.32686139030103,414.1552254124794,1.0372677996249966,66.06134711076422,66.06134711076422,False,road_network,exclude_remote
Eastern,114.2293300000002,22.282730000000043,165.66411121201503,165.66411121201503,173.07283549405804,367.59495483916425,1.0447213595499958,147.61758741645787,147.61758741645787,False,road_network,exclude_remote
Eastern,114.23033000000021,22.282730000000043,160.42374486199515,160.42374486199515,177.44345338164595,361.0248427112331,1.106092203085597,113.9759121981037,113.9759121981037,False,road_network,exclude_remote
Eastern,114.23133000000021,22.282730000000043,196.1394728922552,196.1394728922552,221.704572655549,346.7201790700053,1.1303414319734477,158.48183937143057,158.48183937143057,False,road_network,exclude_remote
Eastern,114.23233000000022,22.282730000000043,126.07926555626346,126.07926555626346,147.52509785097246,365.3498994485702,1.1700980109623076,256.7473480768501,256.7473480768501,False,road_network,exclude_remote
Eastern,114.23333000000022,22.282730000000043,28.636152396050274,28.636152396050274,35.56757368561971,400.3378171416499,1.2420514178617612,303.6532549369232,303.6532549369232,False,road_network,exclude_remote
Eastern,114.23433000000023,22.282730000000043,207.35668657216416,207.35668657216416,257.5476665600733,330.9793711717352,1.2420514178617612,364.9742957170351,364.9742957170351,False,road_network,exclude_remote
Eastern,114.23533000000023,22.282730000000043,304.00346188261744,304.00346188261744,420.60859451891804,293.4487636069621,1.3835651472986332,461.62107102748837,461.62107102748837,False,road_network,exclude_remote
Eastern,114.23633000000024,22.282730000000043,543.5838777344829,543.5838777344829,752.0837078668721,252.01195893020903,1.3835651472986332,818.600980275356,818.600980275356,False,road_network,exclude_remote
Eastern,114.23733000000024,22.282730000000043,608.0999075596105,608.0999075596105,840.8167751983545,243.98682649511133,1.3826951208933236,883.1170101004835,883.1170101004835,False,road_network,exclude_remote
Eastern,114.23833000000025,22.282730000000043,690.4025135385109,690.4025135385109,834.489295735335,251.2027870268591,1.2086996778999803,965.4196160793838,965.4196160793838,False,road_network,exclude_remote
