lat,lon,elevation_m
22.56991389339862,113.96813248181398,0.0
22.569916406877702,113.97007715187664,0.0
22.569918896828597,113.97202182221535,0.0
22.569921363251254,113.97396649282757,0.0
22.56992380614567,113.9759111637107,0.0
22.56992622551184,113.97785583486215,0.0
22.569928621349735,113.97980050627939,0.0
22.569930993659366,113.98174517795977,0.0
22.5699333424407,113.98368984990076,0.0
22.569935667693727,113.98563452209973,0.0
22.569937969418433,113.98757919455414,0.0
22.569940247614827,113.98952386726141,0.0
22.56994250228286,113.9914685402189,0.0
22.569944733422552,113.9934132134241,0.0
22.569946941033876,113.9953578868744,0.0
22.569949125116814,113.99730256056723,0.0
22.569951285671372,113.99924723449999,0.0
22.56995342269752,114.00119190867012,0.0
22.56995553619526,114.003136583075,0.0
22.569957626164577,114.00508125771209,0.0
22.569959692605458,114.0070259325788,0.0
22.569961735517886,114.00897060767254,0.0
22.569963754901853,114.01091528299072,0.0
22.56996575075737,114.01285995853078,0.0
22.569967723084392,114.01480463429014,0.0
22.569969671882916,114.0167493102662,0.0
22.569971597152943,114.0186939864564,0.0
22.56997349889447,114.02063866285812,0.0
22.56997537710746,114.02258333946881,0.0
22.56997723179193,114.02452801628588,0.0
22.569979062947844,114.02647269330676,0.0
22.56998087057521,114.02841737052886,0.0
22.569982654674018,114.03036204794961,0.0
22.56998441524425,114.03230672556641,0.0
22.569986152285896,114.03425140337669,0.0
22.569987865798968,114.03619608137785,0.0
22.56998955578342,114.03814075956734,0.0
22.569991222239267,114.04008543794257,0.0
22.569992865166494,114.04203011650094,0.0
22.569994484565104,114.04397479523988,0.0
22.569996080435065,114.0459194741568,0.0
22.56999765277638,114.04786415324914,0.0
22.56999920158904,114.04980883251432,0.0
22.570000726873047,114.05175351194971,0.0
22.570002228628375,114.0536981915528,0.0
22.570003706855022,114.05564287132096,0.0
22.570005161552984,114.05758755125161,0.0
22.570006592722244,114.0595322313422,0.0
22.570008000362826,114.06147691159012,0.0
22.570009384474677,114.0634215919928,0.0
22.570010745057818,114.06536627254766,0.0
22.57001208211223,114.06731095325212,0.0
22.57001339563791,114.06925563410357,0.0
22.570014685634842,114.07120031509947,0.0
22.570015952103034,114.07314499623723,0.0
22.57001719504247,114.07508967751426,0.0
22.57001841445316,114.07703435892796,0.0
22.57001961033506,114.07897904047579,0.0
22.570020782688193,114.08092372215513,0.0
22.570021931512553,114.08286840396343,0.0
22.570023056808107,114.08481308589808,0.0
22.570024158574896,114.08675776795653,0.0
22.570025236812874,114.08870245013617,0.0
22.570026291522044,114.09064713243443,0.0
22.570027322702398,114.09259181484872,0.0
22.570028330353956,114.09453649737648,0.0
22.57002931447667,114.09648118001512,0.0
22.570030275070568,114.09842586276204,0.0
22.57003121213563,114.1003705456147,0.0
